doc_label,doc_content
doyle-1-8,sweated fired watched glass fearfully impromptu charm made rags tied arm piece polished bone big watch stuck flatways lower lip wooded banks slipped past us slowly short noise left behind interminable miles silence crept towards kurtz
doyle-1-8,snags thick water treacherous shallow boiler seemed indeed sulky devil thus neither fireman time peer creepy thoughts
doyle-1-9,fifty miles inner station came upon hut reeds inclined melancholy pole unrecognizable tatters flag sort flying neatly stacked wood pile
doyle-1-9,unexpected
doyle-1-9,came bank stack firewood found flat piece board faded pencil writing
doyle-1-9,deciphered 'wood
doyle-1-9,hurry
doyle-1-9,approach cautiously
doyle-1-9,signature illegible kurtz much longer word
doyle-1-9,'hurry
doyle-1-9,river
doyle-1-9,'approach cautiously
doyle-1-9,done
doyle-1-9,warning could meant place could found approach
doyle-1-9,something wrong
doyle-1-9,much
doyle-1-9,question
doyle-1-9,commented adversely upon imbecility telegraphic style
doyle-1-9,bush around nothing would let us look far either
doyle-1-9,torn curtain red twill hung doorway hut flapped sadly faces
doyle-1-9,dwelling dismantled could see white man lived long ago
doyle-1-9,remained rude table plank two posts heap rubbish reposed dark corner door picked book
doyle-1-9,lost covers pages thumbed state extremely dirty softness back lovingly stitched afresh white cotton thread looked clean yet
doyle-1-9,extraordinary find
doyle-1-9,title inquiry points seamanship man towser towson name master majesty 's navy
doyle-1-9,matter looked dreary reading enough illustrative diagrams repulsive tables figures copy sixty years old
doyle-1-9,handled amazing antiquity greatest possible tenderness lest dissolve hands
doyle-1-9,within towson towser inquiring earnestly breaking strain ships chains tackle matters
doyle-1-9,enthralling book first glance could see singleness intention honest concern right way going work made humble pages thought many years ago luminous another professional light
doyle-1-9,simple old sailor talk chains purchases made forget jungle pilgrims delicious sensation come upon something unmistakably real
doyle-1-9,book wonderful enough still astounding notes pencilled margin plainly referring text
doyle-1-9,could n't believe eyes
doyle-1-9,cipher
doyle-1-9,yes looked like cipher
doyle-1-9,fancy man lugging book description nowhere studying making notes cipher
doyle-1-9,extravagant mystery
doyle-1-10,dimly aware time worrying noise lifted eyes saw wood pile gone manager aided pilgrims shouting riverside
doyle-1-10,slipped book pocket
doyle-1-10,assure leave reading like tearing away shelter old solid friendship
doyle-1-11,started lame engine ahead
doyle-1-11,'it must miserable trader intruder exclaimed manager looking back malevolently place left
doyle-1-11,'he must english
doyle-1-11,'it save getting trouble careful muttered manager darkly
doyle-1-11,observed assumed innocence man safe trouble world
doyle-1-12,current rapid steamer seemed last gasp stern wheel flopped languidly caught listening tiptoe next beat boat sober truth expected wretched thing give every moment
doyle-1-12,like watching last flickers life
doyle-1-12,still crawled
doyle-1-12,sometimes would pick tree little way ahead measure progress towards kurtz lost invariably got abreast
doyle-1-12,keep eyes long one thing much human patience
doyle-1-12,manager displayed beautiful resignation
doyle-1-12,fretted fumed took arguing whether would talk openly kurtz could come conclusion occurred speech silence indeed action mine would mere futility
doyle-1-12,matter one knew ignored
doyle-1-12,matter manager
doyle-1-12,one gets sometimes flash insight
doyle-1-12,essentials affair lay deep surface beyond reach beyond power meddling
doyle-1-13,towards evening second day judged eight miles kurtz 's station
doyle-1-13,wanted push manager looked grave told navigation dangerous would advisable sun low already wait till next morning
doyle-1-13,moreover pointed warning approach cautiously followed must approach daylight dusk dark
doyle-1-13,sensible enough
doyle-1-13,eight miles meant nearly three hours steaming us could also see suspicious ripples upper end reach
doyle-1-13,nevertheless annoyed beyond expression delay unreasonably since one night could matter much many months
doyle-1-13,plenty wood caution word brought middle stream
doyle-1-13,reach narrow straight high sides like railway cutting
doyle-1-13,dusk came gliding long sun set
doyle-1-13,current ran smooth swift dumb immobility sat banks
doyle-1-13,living trees lashed together creepers every living bush undergrowth might changed stone even slenderest twig lightest leaf
doyle-1-13,sleep seemed unnatural like state trance
doyle-1-13,faintest sound kind could heard
doyle-1-13,looked amazed began suspect deaf night came suddenly struck blind well
doyle-1-13,three morning large fish leaped loud splash made jump though gun fired
doyle-1-13,sun rose white fog warm clammy blinding night
doyle-1-13,shift drive standing round like something solid
doyle-1-13,eight nine perhaps lifted shutter lifts
doyle-1-13,glimpse towering multitude trees immense matted jungle blazing little ball sun hanging perfectly still white shutter came smoothly sliding greased grooves
doyle-1-13,ordered chain begun heave paid
doyle-1-13,stopped running muffled rattle cry loud cry infinite desolation soared slowly opaque air
doyle-1-13,ceased
doyle-1-13,complaining clamour modulated savage discords filled ears
doyle-1-13,sheer unexpectedness made hair stir cap
doyle-1-13,n't know struck others seemed though mist screamed suddenly apparently sides tumultuous mournful uproar arise
doyle-1-13,culminated hurried outbreak almost intolerably excessive shrieking stopped short leaving us stiffened variety silly attitudes obstinately listening nearly appalling excessive silence
doyle-1-13,'good god
doyle-1-13,meaning stammered elbow one pilgrims little fat man sandy hair red whiskers wore sidespring boots pink pyjamas tucked socks
doyle-1-13,two others remained open mouthed minute dashed little cabin rush incontinently stand darting scared glances winchesters 'ready hands
doyle-1-13,could see steamer outlines blurred though point dissolving misty strip water perhaps two feet broad around
doyle-1-13,rest world nowhere far eyes ears concerned
doyle-1-13,nowhere
doyle-1-13,gone disappeared swept without leaving whisper shadow behind
doyle-1-14,went forward ordered chain hauled short ready trip anchor move steamboat necessary
doyle-1-14,'will attack
doyle-1-14,whispered awed voice
doyle-1-14,'we butchered fog murmured another
doyle-1-14,faces twitched strain hands trembled slightly eyes forgot wink
doyle-1-14,curious see contrast expressions white men black fellows crew much strangers part river though homes eight hundred miles away
doyle-1-14,whites course greatly discomposed besides curious look painfully shocked outrageous row
doyle-1-14,others alert naturally interested expression faces essentially quiet even one two grinned hauled chain
doyle-1-14,several exchanged short grunting phrases seemed settle matter satisfaction
doyle-1-14,headman young broad chested black severely draped dark blue fringed cloths fierce nostrils hair done artfully oily ringlets stood near
doyle-1-14,'aha
doyle-1-14,good fellowship 's sake
doyle-1-14,'catch 'im snapped bloodshot widening eyes flash sharp teeth 'catch 'im
doyle-1-14,give 'im us
doyle-1-14,'to eh
doyle-1-14,asked 'what would
doyle-1-14,'eat 'im
doyle-1-14,curtly leaning elbow rail looked fog dignified profoundly pensive attitude
doyle-1-14,would doubt properly horrified occurred chaps must hungry must growing increasingly hungry least month past
doyle-1-14,engaged six months n't think single one clear idea time end countless ages
doyle-1-14,still belonged beginnings time inherited experience teach course long piece paper written accordance farcical law made river n't enter anybody 's head trouble would live
doyle-1-14,certainly brought rotten hippo meat could n't lasted long anyway even pilgrims n't midst shocking hullabaloo thrown considerable quantity overboard
doyle-1-14,looked like high handed proceeding really case legitimate self defence
doyle-1-14,ca n't breathe dead hippo waking sleeping eating time keep precarious grip existence
doyle-1-14,besides given every week three pieces brass wire nine inches long theory buy provisions currency riverside villages
doyle-1-14,see worked
doyle-1-14,either villages people hostile director like rest us fed tins occasional old goat thrown n't want stop steamer less recondite reason
doyle-1-14,unless swallowed wire made loops snare fishes n't see good extravagant salary could
doyle-1-14,must say paid regularity worthy large honourable trading company
doyle-1-14,rest thing eat though n't look eatable least saw possession lumps stuff like half cooked dough dirty lavender colour kept wrapped leaves swallowed piece small seemed done looks thing serious purpose sustenance
doyle-1-14,name gnawing devils hunger n't go us thirty five good tuck amazes think
doyle-1-14,big powerful men much capacity weigh consequences courage strength even yet though skins longer glossy muscles longer hard
doyle-1-14,saw something restraining one human secrets baffle probability come play
doyle-1-14,looked swift quickening interest occurred might eaten long though perceived new light unwholesome pilgrims looked hoped yes positively hoped aspect shall say
doyle-1-14,unappetizing touch fantastic vanity fitted well dream sensation pervaded days time
doyle-1-14,perhaps little fever
doyle-1-14,one ca n't live one 's finger everlastingly one 's pulse
doyle-1-14,often little fever little touch things playful paw strokes wilderness preliminary trifling serious onslaught came due course
doyle-1-14,yes looked would human curiosity impulses motives capacities weaknesses brought test inexorable physical necessity
doyle-1-14,restraint
doyle-1-14,possible restraint
doyle-1-14,superstition disgust patience fear kind primitive honour
doyle-1-14,fear stand hunger patience wear disgust simply exist hunger superstition beliefs may call principles less chaff breeze
doyle-1-14,n't know devilry lingering starvation exasperating torment black thoughts sombre brooding ferocity
doyle-1-14,well
doyle-1-14,takes man inborn strength fight hunger properly
doyle-1-14,'s really easier face bereavement dishonour perdition one 's soul kind prolonged hunger
doyle-1-14,sad true
doyle-1-14,chaps earthly reason kind scruple
doyle-1-14,restraint
doyle-1-14,would soon expected restraint hyena prowling amongst corpses battlefield
doyle-1-14,fact facing fact dazzling seen like foam depths sea like ripple unfathomable enigma mystery greater thought curious inexplicable note desperate grief savage clamour swept us river bank behind blind whiteness fog
doyle-1-15,two pilgrims quarrelling hurried whispers bank
doyle-1-15,'left
doyle-1-15,'no
doyle-1-15,right right course
doyle-1-15,'it serious manager 's voice behind would desolated anything happen mr kurtz came
doyle-1-15,looked slightest doubt sincere
doyle-1-15,kind man would wish preserve appearances
doyle-1-15,restraint
doyle-1-15,muttered something going even take trouble answer
doyle-1-15,knew knew impossible
doyle-1-15,let go hold bottom would absolutely air space
doyle-1-15,would n't able tell going whether stream across till fetched one bank would n't know first
doyle-1-15,course made move
doyle-1-15,mind smash
doyle-1-15,could n't imagine deadly place shipwreck
doyle-1-15,whether drowned sure perish speedily one way another
doyle-1-15,authorize take risks short silence
doyle-1-15,refuse take shortly answer expected though tone might surprised
doyle-1-15,'well must defer judgment
doyle-1-15,captain marked civility
doyle-1-15,turned shoulder sign appreciation looked fog
doyle-1-15,long would last
doyle-1-15,hopeless lookout
doyle-1-15,approach kurtz grubbing ivory wretched bush beset many dangers though enchanted princess sleeping fabulous castle
doyle-1-15,'will attack think
doyle-1-15,asked manager confidential tone
doyle-1-16,think would attack several obvious reasons
doyle-1-16,thick fog one
doyle-1-16,left bank canoes would get lost would attempted move
doyle-1-16,still also judged jungle banks quite impenetrable yet eyes eyes seen us
doyle-1-16,riverside bushes certainly thick undergrowth behind evidently penetrable
doyle-1-16,however short lift seen canoes anywhere reach certainly abreast steamer
doyle-1-16,made idea attack inconceivable nature noise cries heard
doyle-1-16,fierce character boding immediate hostile intention
doyle-1-16,unexpected wild violent given irresistible impression sorrow
doyle-1-16,glimpse steamboat reason filled savages unrestrained grief
doyle-1-16,danger expounded proximity great human passion let loose
doyle-1-16,even extreme grief may ultimately vent violence generally takes form apathy
doyle-1-17,seen pilgrims stare
doyle-1-17,heart grin even revile believe thought gone mad fright maybe
doyle-1-17,delivered regular lecture
doyle-1-17,dear boys good bothering
doyle-1-17,keep lookout
doyle-1-17,well may guess watched fog signs lifting cat watches mouse anything else eyes use us buried miles deep heap cotton wool
doyle-1-17,felt like choking warm stifling
doyle-1-17,besides though sounded extravagant absolutely true fact
doyle-1-17,afterwards alluded attack really attempt repulse
doyle-1-17,action far aggressive even defensive usual sense undertaken stress desperation essence purely protective
doyle-1-18,developed say two hours fog lifted commencement spot roughly speaking mile half kurtz 's station
doyle-1-18,floundered flopped round bend saw islet mere grassy hummock bright green middle stream
doyle-1-18,thing kind opened reach perceived head long sand bank rather chain shallow patches stretching middle river
doyle-1-18,discoloured awash whole lot seen water exactly man 's backbone seen running middle back skin
doyle-1-18,far see could go right left
doyle-1-18,n't know either channel course
doyle-1-18,banks looked pretty well alike depth appeared informed station west side naturally headed western passage
doyle-1-19,sooner fairly entered became aware much narrower supposed
doyle-1-19,left us long uninterrupted shoal right high steep bank heavily overgrown bushes
doyle-1-19,bush trees stood serried ranks
doyle-1-19,twigs overhung current thickly distance distance large limb tree projected rigidly stream
doyle-1-19,well afternoon face forest gloomy broad strip shadow already fallen water
doyle-1-19,shadow steamed slowly may imagine
doyle-1-19,sheered well inshore water deepest near bank sounding pole informed
doyle-1-20,one hungry forbearing friends sounding bows
doyle-1-20,steamboat exactly like decked scow
doyle-1-20,deck two little teakwood houses doors windows
doyle-1-20,boiler fore end machinery right astern
doyle-1-20,whole light roof supported stanchions
doyle-1-20,funnel projected roof front funnel small cabin built light planks served pilot house
doyle-1-20,contained couch two camp stools loaded martini henry leaning one corner tiny table steering wheel
doyle-1-20,wide door front broad shutter side
doyle-1-20,always thrown open course
doyle-1-20,spent days perched extreme fore end roof door
doyle-1-20,night slept tried couch
doyle-1-20,athletic black belonging coast tribe educated poor predecessor helmsman
doyle-1-20,sported pair brass earrings wore blue cloth wrapper waist ankles thought world
doyle-1-20,unstable kind fool ever seen
doyle-1-20,steered end swagger lost sight became instantly prey abject funk would let cripple steamboat get upper hand minute
doyle-1-21,looking sounding pole feeling much annoyed see try little stick river saw poleman give business suddenly stretch flat deck without even taking trouble haul pole
doyle-1-21,kept hold though trailed water
doyle-1-21,time fireman could also see sat abruptly furnace ducked head
doyle-1-21,amazed
doyle-1-21,look river mighty quick snag fairway
doyle-1-21,sticks little sticks flying thick whizzing nose dropping striking behind pilot house
doyle-1-21,time river shore woods quiet perfectly quiet
doyle-1-21,could hear heavy splashing thump stern wheel patter things
doyle-1-21,cleared snag clumsily
doyle-1-21,arrows jove
doyle-1-21,shot
doyle-1-21,stepped quickly close shutter landside
doyle-1-21,fool helmsman hands spokes lifting knees high stamping feet champing mouth like reined horse
doyle-1-21,confound
doyle-1-21,staggering within ten feet bank
doyle-1-21,lean right swing heavy shutter saw face amongst leaves level looking fierce steady suddenly though veil removed eyes made deep tangled gloom naked breasts arms legs glaring eyes bush swarming human limbs movement glistening bronze colour
doyle-1-21,twigs shook swayed rustled arrows flew shutter came
doyle-1-21,'steer straight helmsman
doyle-1-21,held head rigid face forward eyes rolled kept lifting setting feet gently mouth foamed little
doyle-1-21,'keep quiet
doyle-1-21,fury
doyle-1-21,might well ordered tree sway wind
doyle-1-21,darted
doyle-1-21,great scuffle feet iron deck confused exclamations voice screamed 'can turn back
doyle-1-21,caught sight v shaped ripple water ahead
doyle-1-21,another snag
doyle-1-21,fusillade burst feet
doyle-1-21,pilgrims opened winchesters simply squirting lead bush
doyle-1-21,deuce lot smoke came drove slowly forward
doyle-1-21,swore
doyle-1-21,could n't see ripple snag either
doyle-1-21,stood doorway peering arrows came swarms
doyle-1-21,might poisoned looked though would n't kill cat
doyle-1-21,bush began howl
doyle-1-21,wood cutters raised warlike whoop report rifle back deafened
doyle-1-21,glanced shoulder pilot house yet full noise smoke made dash wheel
doyle-1-21,fool nigger dropped everything throw shutter open let martini henry
doyle-1-21,stood wide opening glaring yelled come back straightened sudden twist steamboat
doyle-1-21,room turn even wanted snag somewhere near ahead confounded smoke time lose crowded bank right bank knew water deep
doyle-1-22,tore slowly along overhanging bushes whirl broken twigs flying leaves
doyle-1-22,fusillade stopped short foreseen would squirts got empty
doyle-1-22,threw head back glinting whizz traversed pilot house one shutter hole
doyle-1-22,looking past mad helmsman shaking empty rifle yelling shore saw vague forms men running bent double leaping gliding distinct incomplete evanescent
doyle-1-22,something big appeared air shutter rifle went overboard man stepped back swiftly looked shoulder extraordinary profound familiar manner fell upon feet
doyle-1-22,side head hit wheel twice end appeared long cane clattered round knocked little camp stool
doyle-1-22,looked though wrenching thing somebody ashore lost balance effort
doyle-1-22,thin smoke blown away clear snag looking ahead could see another hundred yards would free sheer away bank feet felt warm wet look
doyle-1-22,man rolled back stared straight hands clutched cane
doyle-1-22,shaft spear either thrown lunged opening caught side ribs blade gone sight making frightful gash shoes full pool blood lay still gleaming dark red wheel eyes shone amazing lustre
doyle-1-22,fusillade burst
doyle-1-22,looked anxiously gripping spear like something precious air afraid would try take away
doyle-1-22,make effort free eyes gaze attend steering
doyle-1-22,one hand felt head line steam whistle jerked screech screech hurriedly
doyle-1-22,tumult angry warlike yells checked instantly depths woods went tremulous prolonged wail mournful fear utter despair may imagined follow flight last hope earth
doyle-1-22,great commotion bush shower arrows stopped dropping shots rang sharply silence languid beat stern wheel came plainly ears
doyle-1-22,put helm hard starboard moment pilgrim pink pyjamas hot agitated appeared doorway
doyle-1-22,'the manager sends began official tone stopped short
doyle-1-22,'good god
doyle-1-22,glaring wounded man
doyle-1-23,two whites stood lustrous inquiring glance enveloped us
doyle-1-23,declare looked though would presently put us questions understandable language died without uttering sound without moving limb without twitching muscle
doyle-1-23,last moment though response sign could see whisper could hear frowned heavily frown gave black death mask inconceivably sombre brooding menacing expression
doyle-1-23,lustre inquiring glance faded swiftly vacant glassiness
doyle-1-23,'can steer
doyle-1-23,asked agent eagerly
doyle-1-23,looked dubious made grab arm understood meant steer whether
doyle-1-23,tell truth morbidly anxious change shoes socks
doyle-1-23,'he dead murmured fellow immensely impressed
doyle-1-23,'no doubt tugging like mad shoe laces
doyle-1-23,'and way suppose mr kurtz dead well time
doyle-1-24,moment dominant thought
doyle-1-24,sense extreme disappointment though found striving something altogether without substance
doyle-1-24,could n't disgusted travelled way sole purpose talking mr kurtz
doyle-1-24,talking
doyle-1-24,flung one shoe overboard became aware exactly looking forward talk kurtz
doyle-1-24,made strange discovery never imagined know discoursing
doyle-1-24,n't say 'now never see 'now never shake hand 'now never hear
doyle-1-24,man presented voice
doyle-1-24,course connect sort action
doyle-1-24,n't told tones jealousy admiration collected bartered swindled stolen ivory agents together
doyle-1-24,point
doyle-1-24,point gifted creature gifts one stood preeminently carried sense real presence ability talk words gift expression bewildering illuminating exalted contemptible pulsating stream light deceitful flow heart impenetrable darkness
doyle-1-25,shoe went flying unto devil god river
doyle-1-25,thought 'by jove
doyle-1-25,'s
doyle-1-25,late vanished gift vanished means spear arrow club
doyle-1-25,never hear chap speak sorrow startling extravagance emotion even noticed howling sorrow savages bush
doyle-1-25,could n't felt lonely desolation somehow robbed belief missed destiny life sigh beastly way somebody
doyle-1-25,absurd
doyle-1-25,well absurd
doyle-1-25,good lord
doyle-1-25,must n't man ever give tobacco
doyle-1-26,pause profound stillness match flared marlow 's lean face appeared worn hollow downward folds dropped eyelids aspect concentrated attention took vigorous draws pipe seemed retreat advance night regular flicker tiny flame
doyle-1-26,match went
doyle-1-27,absurd cried
doyle-1-27,worst trying tell
doyle-1-27,moored two good addresses like hulk two anchors butcher round one corner policeman round another excellent appetites temperature normal hear normal year 's end year 's end
doyle-1-27,say absurd
doyle-1-27,absurd exploded
doyle-1-27,absurd
doyle-1-27,dear boys expect man sheer nervousness flung overboard pair new shoes
doyle-1-27,think amazing shed tears
doyle-1-27,upon whole proud fortitude
doyle-1-27,cut quick idea lost inestimable privilege listening gifted kurtz
doyle-1-27,course wrong
doyle-1-27,privilege waiting
doyle-1-27,oh yes heard enough
doyle-1-27,right
doyle-1-27,voice
doyle-1-27,little voice
doyle-1-27,heard voice voices little voices memory time lingers around impalpable like dying vibration one immense jabber silly atrocious sordid savage simply mean without kind sense
doyle-1-27,voices voices even girl
doyle-1-28,silent long time
doyle-1-29,laid ghost gifts last lie began suddenly
doyle-1-29,girl
doyle-1-29,mention girl
doyle-1-29,oh completely
doyle-1-29,women mean
doyle-1-29,must help stay beautiful world lest gets worse
doyle-1-29,oh
doyle-1-29,heard disinterred body mr kurtz saying 'my intended
doyle-1-29,would perceived directly completely
doyle-1-29,lofty frontal bone mr kurtz
doyle-1-29,say hair goes growing sometimes ah specimen impressively bald
doyle-1-29,wilderness patted head behold like ball ivory ball caressed lo
doyle-1-29,withered taken loved embraced got veins consumed flesh sealed soul inconceivable ceremonies devilish initiation
doyle-1-29,spoiled pampered favourite
doyle-1-29,ivory
doyle-1-29,think
doyle-1-29,heaps stacks
doyle-1-29,old mud shanty bursting
doyle-1-29,would think single tusk left either ground whole country
doyle-1-29,'mostly fossil manager remarked disparagingly
doyle-1-29,fossil call fossil dug
doyle-1-29,appears niggers bury tusks sometimes evidently could n't bury parcel deep enough save gifted mr kurtz fate
doyle-1-29,filled steamboat pile lot deck
doyle-1-29,thus could see enjoy long could see appreciation favour remained last
doyle-1-29,heard say 'my ivory
doyle-1-29,oh yes heard
doyle-1-29,'my intended ivory station river everything belonged
doyle-1-29,made hold breath expectation hearing wilderness burst prodigious peal laughter would shake fixed stars places
doyle-1-29,everything belonged trifle
doyle-1-29,thing know belonged many powers darkness claimed
doyle-1-29,reflection made creepy
doyle-1-29,impossible good one either trying imagine
doyle-1-29,taken high seat amongst devils land mean literally
doyle-1-29,ca n't understand
doyle-1-29,could
doyle-1-29,solid pavement feet surrounded kind neighbours ready cheer fall stepping delicately butcher policeman holy terror scandal gallows lunatic asylums imagine particular region first ages man 's untrammelled feet may take way solitude utter solitude without policeman way silence utter silence warning voice kind neighbour heard whispering public opinion
doyle-1-29,little things make great difference
doyle-1-29,gone must fall back upon innate strength upon capacity faithfulness
doyle-1-29,course may much fool go wrong dull even know assaulted powers darkness
doyle-1-29,take fool ever made bargain soul devil fool much fool devil much devil n't know
doyle-1-29,may thunderingly exalted creature altogether deaf blind anything heavenly sights sounds
doyle-1-29,earth standing place whether like loss gain wo n't pretend say
doyle-1-29,us neither one
doyle-1-29,earth us place live must put sights sounds smells jove
doyle-1-29,breathe dead hippo speak contaminated
doyle-1-29,n't see
doyle-1-29,strength comes faith ability digging unostentatious holes bury stuff power devotion obscure back breaking business
doyle-1-29,'s difficult enough
doyle-1-29,mind trying excuse even explain trying account mr kurtz shade mr kurtz
doyle-1-29,initiated wraith back nowhere honoured amazing confidence vanished altogether
doyle-1-29,could speak english
doyle-1-29,original kurtz educated partly england good enough say sympathies right place
doyle-1-29,mother half english father half french
doyle-1-29,europe contributed making kurtz learned appropriately international society suppression savage customs intrusted making report future guidance
doyle-1-29,written
doyle-1-29,'ve seen
doyle-1-29,'ve read
doyle-1-29,eloquent vibrating eloquence high strung think
doyle-1-29,seventeen pages close writing found time
doyle-1-29,must let us say nerves went wrong caused preside certain midnight dances ending unspeakable rites far reluctantly gathered heard various times offered understand
doyle-1-29,mr kurtz
doyle-1-29,beautiful piece writing
doyle-1-29,opening paragraph however light later information strikes ominous
doyle-1-29,began argument whites point development arrived 'must necessarily appear savages nature supernatural beings approach might deity
doyle-1-29,'by simple exercise exert power good practically unbounded etc etc
doyle-1-29,point soared took
doyle-1-29,peroration magnificent though difficult remember know
doyle-1-29,gave notion exotic immensity ruled august benevolence
doyle-1-29,made tingle enthusiasm
doyle-1-29,unbounded power eloquence words burning noble words
doyle-1-29,practical hints interrupt magic current phrases unless kind note foot last page scrawled evidently much later unsteady hand may regarded exposition method
doyle-1-29,simple end moving appeal every altruistic sentiment blazed luminous terrifying like flash lightning serene sky 'exterminate brutes
doyle-1-29,curious part apparently forgotten valuable postscriptum later sense came repeatedly entreated take good care 'my pamphlet called sure future good influence upon career
doyle-1-29,full information things besides turned care memory
doyle-1-29,'ve done enough give indisputable right lay choose everlasting rest dust bin progress amongst sweepings figuratively speaking dead cats civilization
doyle-1-29,see ca n't choose
doyle-1-29,wo n't forgotten
doyle-1-29,whatever common
doyle-1-29,power charm frighten rudimentary souls aggravated witch dance honour could also fill small souls pilgrims bitter misgivings one devoted friend least conquered one soul world neither rudimentary tainted self seeking
doyle-1-29,ca n't forget though prepared affirm fellow exactly worth life lost getting
doyle-1-29,missed late helmsman awfully missed even body still lying pilot house
doyle-1-29,perhaps think passing strange regret savage account grain sand black sahara
doyle-1-29,well n't see done something steered months back help instrument
doyle-1-29,kind partnership
doyle-1-29,steered look worried deficiencies thus subtle bond created became aware suddenly broken
doyle-1-29,intimate profundity look gave received hurt remains day memory like claim distant kinship affirmed supreme moment
doyle-1-30,poor fool
doyle-1-30,left shutter alone
doyle-1-30,restraint restraint like kurtz tree swayed wind
doyle-1-30,soon put dry pair slippers dragged first jerking spear side operation confess performed eyes shut tight
doyle-1-30,heels leaped together little doorstep shoulders pressed breast hugged behind desperately
doyle-1-30,oh
doyle-1-30,heavy heavy heavier man earth imagine
doyle-1-30,without ado tipped overboard
doyle-1-30,current snatched though wisp grass saw body roll twice lost sight ever
doyle-1-30,pilgrims manager congregated awning deck pilot house chattering like flock excited magpies scandalized murmur heartless promptitude
doyle-1-30,wanted keep body hanging ca n't guess
doyle-1-30,embalm maybe
doyle-1-30,also heard another ominous murmur deck
doyle-1-30,friends wood cutters likewise scandalized better show reason though admit reason quite inadmissible
doyle-1-30,oh quite
doyle-1-30,made mind late helmsman eaten fishes alone
doyle-1-30,second rate helmsman alive dead might become first class temptation possibly cause startling trouble
doyle-1-30,besides anxious take wheel man pink pyjamas showing hopeless duffer business
doyle-1-31,directly simple funeral
doyle-1-31,going half speed keeping right middle stream listened talk
doyle-1-31,given kurtz given station kurtz dead station burnt
doyle-1-31,red haired pilgrim beside thought least poor kurtz properly avenged
doyle-1-31,'say
doyle-1-31,must made glorious slaughter bush
doyle-1-31,eh
doyle-1-31,think
doyle-1-31,say
doyle-1-31,positively danced bloodthirsty little gingery beggar
doyle-1-31,nearly fainted saw wounded man
doyle-1-31,could help saying 'you made glorious lot smoke anyhow
doyle-1-31,seen way tops bushes rustled flew almost shots gone high
doyle-1-31,ca n't hit anything unless take aim fire shoulder chaps fired hip eyes shut
doyle-1-31,retreat maintained right caused screeching steam whistle
doyle-1-31,upon forgot kurtz began howl indignant protests
doyle-1-32,manager stood wheel murmuring confidentially necessity getting well away river dark events saw distance clearing riverside outlines sort building
doyle-1-32,'what 's
doyle-1-32,asked
doyle-1-32,clapped hands wonder
doyle-1-32,'the station
doyle-1-32,cried
doyle-1-32,edged still going half speed
doyle-1-33,glasses saw slope hill interspersed rare trees perfectly free undergrowth
doyle-1-33,long decaying building summit half buried high grass large holes peaked roof gaped black afar jungle woods made background
doyle-1-33,enclosure fence kind one apparently near house half dozen slim posts remained row roughly trimmed upper ends ornamented round carved balls
doyle-1-33,rails whatever disappeared
doyle-1-33,course forest surrounded
doyle-1-33,river bank clear waterside saw white man hat like cart wheel beckoning persistently whole arm
doyle-1-33,examining edge forest almost certain could see movements human forms gliding
doyle-1-33,steamed past prudently stopped engines let drift
doyle-1-33,man shore began shout urging us land
doyle-1-33,'we attacked screamed manager
doyle-1-33,know know
doyle-1-33,'s right yelled back cheerful please
doyle-1-33,'come along
doyle-1-33,'s right
doyle-1-33,glad
doyle-1-34,aspect reminded something seen something funny seen somewhere
doyle-1-34,manoeuvred get alongside asking 'what fellow look like
doyle-1-34,suddenly got
doyle-1-34,looked like harlequin
doyle-1-34,clothes made stuff brown holland probably covered patches bright patches blue red yellow patches back patches front patches elbows knees coloured binding around jacket scarlet edging bottom trousers sunshine made look extremely gay wonderfully neat withal could see beautifully patching done
doyle-1-34,beardless boyish face fair features speak nose peeling little blue eyes smiles frowns chasing open countenance like sunshine shadow wind swept plain
doyle-1-34,'look captain
doyle-1-34,cried 'there 's snag lodged last night
doyle-1-34,another snag
doyle-1-34,confess swore shamefully
doyle-1-34,nearly holed cripple finish charming trip
doyle-1-34,harlequin bank turned little pug nose
doyle-1-34,'you english
doyle-1-34,asked smiles
doyle-1-34,'are
doyle-1-34,shouted wheel
doyle-1-34,smiles vanished shook head sorry disappointment
doyle-1-34,brightened
doyle-1-34,'never mind
doyle-1-34,cried encouragingly
doyle-1-34,'are time
doyle-1-34,asked
doyle-1-34,'he replied toss head hill becoming gloomy sudden
doyle-1-34,face like autumn sky overcast one moment bright next
doyle-1-35,manager escorted pilgrims armed teeth gone house chap came board
doyle-1-35,say n't like
doyle-1-35,natives bush
doyle-1-35,assured earnestly right
doyle-1-35,'they simple people added 'well glad came
doyle-1-35,took time keep
doyle-1-35,'but right cried
doyle-1-35,'oh meant harm stared corrected 'not exactly
doyle-1-35,vivaciously 'my faith pilot house wants clean
doyle-1-35,next breath advised keep enough steam boiler blow whistle case trouble
doyle-1-35,'one good screech rifles
doyle-1-35,simple people repeated
doyle-1-35,rattled away rate quite overwhelmed
doyle-1-35,seemed trying make lots silence actually hinted laughing case
doyle-1-35,'do n't talk mr
doyle-1-35,kurtz
doyle-1-35,'you n't talk man listen exclaimed severe exaltation
doyle-1-35,'but waved arm twinkling eye uttermost depths despondency
doyle-1-35,moment came jump possessed hands shook continuously gabbled 'brother sailor honour pleasure delight introduce russian son arch priest government tambov
doyle-1-35,tobacco
doyle-1-35,english tobacco excellent english tobacco
doyle-1-35,'s brotherly
