doc_label,doc_content
doyle-73-10,know heard ghost fedallah saying seems know ships
doyle-73-10,sometimes think charm ship good last
doyle-73-10,half like chap stubb
doyle-73-10,ever notice sort carved snake head stubb
doyle-73-11,sink
doyle-73-11,never look ever get chance dark night standing hard bulwarks one look flask pointing sea peculiar motion hands aye
doyle-73-11,flask take fedallah devil
doyle-73-11,believe cock bull story stowed away board ship
doyle-73-11,devil say
doyle-73-11,reason see tail sight carries coiled away pocket guess
doyle-73-11,blast
doyle-73-11,think always wanting oakum stuff toes boots
doyle-73-12,sleeps boots
doyle-73-12,got hammock seen lay nights coil rigging
doyle-73-13,doubt cursed tail coils ye see eye rigging
doyle-73-14,old man much
doyle-73-15,striking swap bargain suppose
doyle-73-16,bargain
doyle-73-17,ye see old man hard bent white whale devil trying come round get swap away silver watch soul something sort surrender moby dick
doyle-73-18,pooh
doyle-73-18,stubb skylarking fedallah
doyle-73-19,know flask devil curious chap wicked one tell ye
doyle-73-19,say went sauntering old flag ship switching tail devilish easy gentlemanlike inquiring old governor home
doyle-73-19,well home asked devil wanted
doyle-73-19,devil switching hoofs says want john says old governor
doyle-73-19,business says devil getting mad want use take says governor lord flask devil give john asiatic cholera got eat whale one mouthful
doyle-73-19,look sharp ready
doyle-73-19,well pull ahead let get whale alongside
doyle-73-20,think remember story telling flask last two boats slowly advancing burden towards ship remember
doyle-73-21,three
doyle-73-21,adventures three bloody minded
doyle-73-21,ye read flask
doyle-73-21,guess ye
doyle-73-22,never saw book heard though
doyle-73-22,tell stubb suppose devil speaking say board pequod
doyle-73-23,man helped kill whale
doyle-73-23,devil live ever ever heard devil dead
doyle-73-23,ever see parson wearing mourning devil
doyle-73-23,devil key get admiral cabin suppose crawl
doyle-73-23,tell mr flask
doyle-73-24,old suppose fedallah stubb
doyle-73-25,see mainmast pointing ship well figure one take hoops pequod hold string along row mast oughts see well begin fedallah age
doyle-73-25,coopers creation show hoops enough make oughts enough
doyle-73-26,see stubb thought little boasted meant give fedallah sea toss got good chance
doyle-73-26,old hoops come going live ever good pitch overboard tell
doyle-73-27,give good ducking anyhow
doyle-73-28,crawl back
doyle-73-29,duck keep ducking
doyle-73-30,suppose take head duck though yes drown
doyle-73-31,like see try give pair black eyes dare show face admiral cabin long let alone orlop lives hereabouts upper decks much
doyle-73-31,damn devil flask suppose afraid devil
doyle-73-31,afraid except old governor catch put double deserves go kidnapping people aye signed bond people devil roast
doyle-73-31,governor
doyle-73-32,suppose fedallah wants captain ahab
doyle-73-33,suppose
doyle-73-33,know long flask
doyle-73-33,going keep sharp look see anything suspicious going take neck say look beelzebub makes lord make pocket tail take capstan give wrenching heaving tail come short stump see rather guess finds queer fashion without poor satisfaction feeling tail legs
doyle-73-34,tail stubb
doyle-73-35,sell ox whip get home else
doyle-73-36,mean say saying along stubb
doyle-73-37,mean mean ship
doyle-73-38,boats hailed tow whale larboard side fluke chains already prepared securing
doyle-73-39,tell flask yes soon see right whale head hoisted opposite parmacetti
doyle-73-40,good time flask saying proved true
doyle-73-40,pequod steeply leaned towards sperm whale head heads even keel though strained may well believe
doyle-73-40,one side hoist head go way side hoist come back poor plight
doyle-73-40,thus minds ever keep boat
doyle-73-40,oh ye foolish
doyle-73-40,throw thunder heads overboard float light right
doyle-73-41,disposing body right whale brought alongside ship preliminary proceedings commonly take place case sperm whale latter instance head cut whole former lips tongue separately removed hoisted deck well known black bone attached called crown piece
doyle-73-41,nothing like present case done
doyle-73-41,whales dropped astern head laden ship little resembled mule carrying pair
doyle-73-42,meantime fedallah calmly eyeing right whale head ever anon glancing deep wrinkles lines hand
doyle-73-42,ahab chanced stand parsee occupied shadow parsee shadow seemed blend ahab
doyle-73-42,crew toiled among concerning passing things
doyle-74-0,sperm whale head contrasted view
doyle-74-1,two great whales laying heads together let us join lay together
doyle-74-2,grand order folio leviathans sperm whale right whale far noteworthy
doyle-74-2,whales regularly hunted man
doyle-74-2,nantucketer present two known varieties whale
doyle-74-2,external difference observable heads head moment hanging pequod side may freely go one merely stepping across deck like know obtain better chance study practical cetology
doyle-74-3,first place struck general contrast heads
doyle-74-3,massive enough conscience certain mathematical sperm whale right whale sadly
doyle-74-3,character sperm whale head
doyle-74-3,behold involuntarily yield immense superiority point pervading dignity
doyle-74-3,present instance dignity heightened pepper salt colour head summit giving token advanced age large experience
doyle-74-3,short fishermen technically call grey headed whale
doyle-74-4,let us note least dissimilar heads namely two important organs eye ear
doyle-74-4,far back side head low near angle either whale jaw narrowly search last see eye would fancy young colt eye proportion magnitude head
doyle-74-5,peculiar position whale eyes plain never see object exactly ahead one exactly astern
doyle-74-5,word position whale eyes corresponds man ears may fancy would fare sideways survey objects ears
doyle-74-5,would find could command thirty degrees vision advance straight side line sight thirty behind
doyle-74-5,bitterest foe walking straight towards uplifted broad day would able see stealing upon behind
doyle-74-5,word would two backs speak time also two fronts side fronts makes front man indeed eyes
doyle-74-6,moreover animals think eyes planted blend visual power produce one picture two brain peculiar position whale eyes effectually divided many cubic feet solid head towers like great mountain two lakes valleys course must wholly separate impressions independent organ imparts
doyle-74-6,whale therefore must see one distinct picture side another distinct picture side must profound darkness
doyle-74-6,man may effect look world sentry box two joined sashes window
doyle-74-6,whale two sashes separately inserted making two distinct windows sadly view
doyle-74-6,peculiarity whale eyes thing always borne mind fishery remembered reader subsequent scenes
doyle-74-7,curious puzzling question might started concerning visual matter touching leviathan
doyle-74-7,must content hint
doyle-74-7,long man eyes open light act seeing involuntary help mechanically seeing whatever objects
doyle-74-7,nevertheless one experience teach though take sweep things one glance quite impossible attentively completely examine two things however large however small one instant time never mind lie side side touch
doyle-74-7,come separate two objects circle profound darkness order see one manner bring mind bear utterly contemporary consciousness
doyle-74-7,whale
doyle-74-7,true eyes must simultaneously act brain much subtle man moment time attentively examine two distinct prospects one one side exactly opposite direction
doyle-74-7,marvellous thing man able simultaneously go two distinct
doyle-74-7,strictly comparison
doyle-74-8,may idle whim always seemed extraordinary movement displayed whales three four boats timidity queer common whales think indirectly proceeds helpless perplexity volition divided opposite powers vision must involve
doyle-74-9,ear whale full curious eye
doyle-74-9,entire stranger race might hunt two heads hours never discover organ
doyle-74-9,ear external leaf whatever hole hardly insert quill wondrously minute
doyle-74-9,lodged little behind eye
doyle-74-9,respect ears important difference observed sperm whale right
doyle-74-9,ear former external opening latter entirely covered membrane quite without
doyle-74-10,curious vast whale see world small eye hear thunder ear smaller hare
doyle-74-10,eyes broad great telescope ears capacious cathedrals would make longer sight sharper hearing
doyle-74-10,try enlarge mind
doyle-74-11,let us whatever steam hand cant sperm whale head may lie bottom ascending ladder summit peep mouth body completely separated lantern might descend great cave stomach
doyle-74-11,let us hold tooth look us
doyle-74-11,really beautiful looking mouth
doyle-74-11,floor ceiling rather papered glistening white membrane glossy bridal
doyle-74-12,come look portentous lower jaw seems like long narrow lid immense box hinge one end instead one side
doyle-74-12,pry get overhead expose rows teeth seems terrific alas
doyle-74-12,proves many poor wight fishery upon spikes fall impaling force
doyle-74-12,far terrible behold fathoms sea see sulky whale floating suspended prodigious jaw fifteen feet long hanging straight right body world like ship jib boom
doyle-74-12,whale dead sorts perhaps hinges jaw relaxed leaving sort plight tribe must doubt imprecate lock jaws upon
doyle-74-13,cases lower jaw easily unhinged practised artist disengaged hoisted deck purpose extracting ivory teeth furnishing supply hard white whalebone fishermen fashion sorts curious articles including canes umbrella stocks handles riding whips
doyle-74-14,long weary hoist jaw dragged board anchor proper time comes days work queequeg daggoo tashtego accomplished set drawing teeth
doyle-74-14,keen cutting spade queequeg lances gums jaw lashed ringbolts tackle rigged aloft drag teeth oxen drag old oaks wild wood lands
doyle-74-14,generally forty two teeth old whales much worn filled artificial fashion
doyle-74-14,jaw afterwards slabs piled away like joists building houses
doyle-75-0,right whale head contrasted view
doyle-75-1,crossing deck let us good long look right whale head
doyle-75-2,general shape noble sperm whale head may compared roman war chariot especially front broadly rounded broad view right whale head bears rather inelegant resemblance gigantic galliot toed shoe
doyle-75-2,two hundred years ago old dutch voyager likened shape last
doyle-75-2,last shoe old woman nursery tale swarming brood might comfortably lodged progeny
doyle-75-3,come nearer great head begins assume different aspects according point view
doyle-75-3,stand summit look two shaped would take whole head enormous apertures sounding board
doyle-75-3,eye upon strange crested comb like top mass green barnacled thing call crown southern fishers bonnet right whale eyes solely would take head trunk huge oak bird nest crotch
doyle-75-3,rate watch live crabs bonnet idea almost sure occur unless indeed fancy fixed technical term crown also bestowed upon case take great interest thinking mighty monster actually king sea whose green crown put together marvellous manner
doyle-75-3,whale king sulky looking fellow grace
doyle-75-3,look hanging lower lip
doyle-75-3,huge sulk pout
doyle-75-3,sulk pout carpenter measurement twenty feet long five feet deep sulk pout yield gallons oil
doyle-75-4,great pity unfortunate whale hare lipped
doyle-75-4,fissure foot across
doyle-75-4,probably mother important interval sailing peruvian coast earthquakes caused beach
doyle-75-4,lip slippery threshold slide mouth
doyle-75-4,upon word take inside indian wigwam
doyle-75-4,good lord
doyle-75-4,road jonah went
doyle-75-4,roof twelve feet high runs pretty sharp angle regular ridge pole ribbed arched hairy sides present us wondrous half vertical shaped whalebone say three hundred side upper part head crown bone form venetian blinds elsewhere mentioned
doyle-75-4,edges bones hairy fibres right whale water whose intricacies small fish goes seas brit feeding time
doyle-75-4,central blinds bone stand natural order certain curious marks curves hollows ridges whereby whalemen calculate creature age age oak circular rings
doyle-75-4,though certainty far yet savor analogical probability
doyle-75-4,rate yield must grant far greater age right whale first glance seem reasonable
doyle-75-5,old times seem prevailed curious fancies concerning blinds
doyle-75-5,one voyager purchas calls wondrous whiskers inside whale mouth another hogs bristles third old gentleman hackluyt uses following elegant language two hundred fifty fins growing side upper arch tongue side mouth
doyle-75-6,reminds us right whale really sort whisker rather moustache consisting scattered white hairs upper part outer end lower jaw
doyle-75-6,sometimes impart rather expression otherwise solemn countenance
doyle-75-7,every one knows hogs bristles fins whiskers blinds whatever please furnish ladies busks contrivances
doyle-75-7,particular demand long decline
doyle-75-7,queen anne time bone glory fashion
doyle-75-7,ancient dames moved though jaws whale may say even shower like nowadays fly jaws protection umbrella tent spread bone
doyle-75-8,forget blinds whiskers moment standing right whale mouth look around afresh
doyle-75-8,seeing colonnades bone methodically ranged would think inside great organ gazing upon thousand pipes
doyle-75-8,carpet organ tongue glued floor mouth
doyle-75-8,fat tender apt tear pieces hoisting deck
doyle-75-8,particular tongue us passing glance say six yield amount oil
doyle-75-9,ere must plainly seen truth started sperm whale right whale almost entirely different heads
doyle-75-9,sum right whale great well sperm ivory teeth long slender lower jaw like sperm whale
doyle-75-9,sperm whale blinds bone huge lower lip scarcely anything tongue
doyle-75-9,right whale two external spout holes sperm whale one
doyle-75-10,look last venerable hooded heads yet lie together one soon sink unrecorded sea long following
doyle-75-11,catch expression sperm whale
doyle-75-11,died longer wrinkles forehead seem faded away
doyle-75-11,think broad brow full prairie like placidity born indifference death
doyle-75-11,mark head expression
doyle-75-11,see amazing lower lip pressed accident vessel side firmly embrace jaw
doyle-75-11,whole head seem speak enormous practical resolution facing death
doyle-75-11,right whale take sperm whale platonian might taken latter years
doyle-76-0,battering ram
doyle-76-1,ere quitting nonce sperm whale head would sensible physiologist simply particularly remark front aspect compacted collectedness
doyle-76-1,would investigate sole view forming unexaggerated intelligent estimate whatever battering ram power may lodged
doyle-76-1,vital point must either satisfactorily settle matter ever remain infidel one appalling less true events perhaps anywhere found recorded history
doyle-76-2,observe ordinary swimming position sperm whale front head presents almost wholly vertical plane water observe lower part front slopes considerably backwards furnish retreat long socket receives boom like lower jaw observe mouth entirely head much way indeed though mouth entirely chin
doyle-76-2,moreover observe whale external nose nose spout hole top head observe eyes ears sides head nearly one third entire length front
doyle-76-2,wherefore must perceived front sperm whale head dead blind wall without single organ tender prominence sort whatsoever
doyle-76-2,furthermore consider extreme lower backward sloping part front head slightest vestige bone till get near twenty feet forehead come full cranial development
doyle-76-2,whole enormous boneless mass one wad
doyle-76-2,finally though soon revealed contents partly comprise delicate oil yet apprised nature substance impregnably invests apparent effeminacy
doyle-76-2,previous place described blubber wraps body whale rind wraps orange
doyle-76-2,head difference head envelope though thick boneless toughness inestimable man handled
doyle-76-2,severest pointed harpoon sharpest lance darted strongest human arm impotently rebounds
doyle-76-2,though forehead sperm whale paved horses hoofs
doyle-76-2,think sensation lurks
doyle-76-3,bethink also another thing
doyle-76-3,two large loaded indiamen chance crowd crush towards docks sailors
doyle-76-3,suspend point coming contact merely hard substance like iron wood
doyle-76-3,hold large round wad tow cork enveloped thickest toughest ox hide
doyle-76-3,bravely uninjured takes jam would snapped oaken handspikes iron crow bars
doyle-76-3,sufficiently illustrates obvious fact drive
doyle-76-3,supplementary hypothetically occurred ordinary fish possess called swimming bladder capable distension contraction sperm whale far know provision considering otherwise inexplicable manner depresses head altogether beneath surface anon swims high elevated water considering unobstructed elasticity envelope considering unique interior head hypothetically occurred say mystical lung celled honeycombs may possibly hitherto unknown unsuspected connexion outer air susceptible atmospheric distension contraction
doyle-76-3,fancy irresistibleness might impalpable destructive elements contributes
doyle-76-4,mark
doyle-76-4,unerringly impelling dead impregnable uninjurable wall buoyant thing within swims behind mass tremendous life adequately estimated piled wood cord obedient one volition smallest insect
doyle-76-4,shall hereafter detail specialities concentrations potency everywhere lurking expansive monster shall show inconsiderable braining feats trust renounced ignorant incredulity ready abide though sperm whale stove passage isthmus darien mixed atlantic pacific would elevate one hair eye brow
doyle-76-4,unless whale provincial sentimentalist truth
doyle-76-4,clear truth thing salamander giants encounter small chances provincials
doyle-76-4,befell weakling youth lifting dread goddess veil lais
doyle-77-0,great heidelburgh tun
doyle-77-1,comes baling case
doyle-77-1,comprehend aright must know something curious internal structure thing operated upon
doyle-77-2,regarding sperm whale head solid oblong may inclined plane sideways divide two quoins whereof lower bony structure forming cranium jaws upper unctuous mass wholly free bones broad forward end forming expanded vertical apparent forehead whale
doyle-77-2,middle forehead horizontally subdivide upper quoin two almost equal parts naturally divided internal wall thick tendinous substance
doyle-77-3,quoin euclidean term
doyle-77-3,belongs pure nautical mathematics
doyle-77-3,know defined
doyle-77-3,quoin solid differs wedge sharp end formed steep inclination one side instead mutual tapering sides
doyle-77-4,lower subdivided part called junk one immense honeycomb oil formed crossing recrossing ten thousand infiltrated cells tough elastic white fibres throughout whole extent
doyle-77-4,upper part known case may regarded great heidelburgh tun sperm whale
doyle-77-4,famous great tierce mystically carved front whale vast plaited forehead forms innumerable strange devices emblematical adornment wondrous tun
doyle-77-4,moreover heidelburgh always replenished excellent wines rhenish valleys tun whale contains far precious oily vintages namely highly prized spermaceti absolutely pure limpid odoriferous state
doyle-77-4,precious substance found unalloyed part creature
doyle-77-4,though life remains perfectly fluid yet upon exposure air death soon begins concrete sending forth beautiful crystalline shoots first thin delicate ice forming water
doyle-77-4,large whale case generally yields five hundred gallons sperm though unavoidable circumstances considerable spilled leaks dribbles away otherwise irrevocably lost ticklish business securing
doyle-77-5,know fine costly material heidelburgh tun coated within superlative richness coating could possibly compared silken pearl coloured membrane like lining fine pelisse forming inner surface sperm whale case
doyle-77-6,seen heidelburgh tun sperm whale embraces entire length entire top head since elsewhere set forth head embraces one third whole length creature setting length eighty feet good sized whale twenty six feet depth tun lengthwise hoisted ship side
doyle-77-7,decapitating whale operator instrument brought close spot entrance subsequently forced spermaceti magazine therefore uncommonly heedful lest careless untimely stroke invade sanctuary wastingly let invaluable contents
doyle-77-7,decapitated end head also last elevated water retained position enormous cutting tackles whose hempen combinations one side make quite wilderness ropes quarter
doyle-77-8,thus much attend pray marvellous particular instance almost fatal operation whereby sperm whale great heidelburgh tun tapped
doyle-78-0,cistern buckets
doyle-78-1,nimble tashtego mounts aloft without altering erect posture runs straight upon overhanging mainyard arm part exactly projects hoisted tun
doyle-78-1,carried light tackle called whip consisting two parts single sheaved block
doyle-78-1,securing block hangs yard arm swings one end rope till caught firmly held hand deck
doyle-78-1,hand hand part indian drops air till dexterously lands summit head
doyle-78-1,still high elevated rest company vivaciously cries seems turkish calling good people prayers top tower
doyle-78-1,short handled sharp spade sent diligently proper place begin breaking tun
doyle-78-1,business proceeds heedfully like hunter old house sounding walls find gold masoned
doyle-78-1,time cautious search stout iron bound bucket precisely like well bucket attached one end whip end stretched across deck held two three hands
doyle-78-1,last hoist bucket within grasp indian another person reached long pole
doyle-78-1,inserting pole bucket tashtego downward bucket tun till entirely disappears giving word seamen whip comes bucket bubbling like dairy maid new milk
doyle-78-1,carefully lowered height full freighted vessel caught appointed hand quickly emptied large tub
doyle-78-1,aloft goes round deep cistern yield
doyle-78-1,towards end tashtego ram long pole harder harder deeper deeper tun twenty feet pole gone
doyle-78-2,people pequod baling time way several tubs filled fragrant sperm queer accident happened
doyle-78-2,whether tashtego wild indian heedless reckless let go moment one handed hold great tackles suspending head whether place stood treacherous oozy whether evil one would fall without stating particular reasons exactly telling sudden ninetieth bucket came god
doyle-78-2,poor tashtego like twin reciprocating bucket veritable well dropped head foremost great tun heidelburgh horrible oily gurgling went clean sight
doyle-78-3,man overboard cried daggoo amid general consternation first came
doyle-78-3,swing bucket way putting one foot better secure slippery hand hold whip ran high top head almost tashtego could reached interior bottom
doyle-78-3,meantime terrible
doyle-78-3,looking side saw lifeless head throbbing heaving surface sea moment seized momentous idea whereas poor indian unconsciously revealing perilous depth sunk
doyle-78-4,instant daggoo summit head clearing whip somehow got foul great cutting tackles sharp cracking noise heard unspeakable horror one two enormous hooks suspending head tore vast vibration enormous mass sideways swung till drunk ship reeled shook smitten iceberg
doyle-78-4,one remaining hook upon entire strain depended seemed every instant point giving way event still likely violent motions head
doyle-78-5,come come yelled seamen daggoo one hand holding heavy tackles head drop would still remain suspended negro cleared foul line bucket collapsed well meaning buried harpooneer grasp hoisted
doyle-78-6,heaven name man cried stubb home
doyle-78-6,avast
doyle-78-6,help jamming iron bound bucket top head
doyle-78-6,avast ye
doyle-78-7,stand clear tackle cried voice like bursting
doyle-78-8,almost instant thunder boom enormous mass dropped sea like niagara table rock suddenly relieved hull rolled away far glittering copper caught breath half swinging sailors heads water daggoo thick mist spray dimly beheld clinging pendulous tackles poor buried alive tashtego sinking utterly bottom sea
doyle-78-8,hardly blinding vapor cleared away naked figure boarding sword hand one swift moment seen hovering bulwarks
doyle-78-8,next loud splash announced brave queequeg dived rescue
doyle-78-8,one packed rush made side every eye counted every moment followed moment sign either diver could seen
doyle-78-8,hands jumped boat alongside pushed little ship
doyle-78-9,ha
doyle-78-9,ha cried daggoo quiet swinging perch overhead looking side saw arm thrust upright blue waves sight strange see arm thrust forth grass grave
doyle-78-10,cried daggoo joyful shout soon queequeg seen boldly striking one hand long hair indian
doyle-78-10,drawn waiting boat quickly brought deck tashtego long coming queequeg look brisk
doyle-78-11,noble rescue accomplished
doyle-78-11,diving slowly descending head queequeg keen sword made side near bottom scuttle large hole dropping sword thrust long arm far inwards upwards hauled poor tash head
doyle-78-11,averred upon first thrusting leg presented well knowing ought might occasion great trouble thrust back leg dexterous heave toss wrought somerset upon indian next trial came forth good old way head foremost
doyle-78-11,great head well could expected
doyle-78-12,thus courage great skill obstetrics queequeg deliverance rather delivery tashtego successfully accomplished teeth untoward apparently hopeless lesson means forgotten
doyle-78-12,taught course riding rowing
doyle-78-13,know queer adventure gay header sure seem incredible landsmen though may either seen heard one falling cistern ashore accident seldom happens much less reason indian considering exceeding sperm whale well
doyle-78-14,peradventure may sagaciously urged
doyle-78-14,thought infiltrated head sperm whale part yet thou makest sink element far greater specific gravity
doyle-78-14,thee
doyle-78-14,ye time poor tash fell case nearly emptied lighter contents leaving little dense tendinous wall well double welded hammered substance much sea water lump like lead almost
doyle-78-14,tendency rapid sinking substance present instance materially parts head remaining sank slowly deliberately indeed queequeg fair chance performing obstetrics run may say
doyle-78-14,yes running delivery
doyle-78-15,tashtego perished head precious perishing daintiest fragrant spermaceti hearsed tombed secret inner chamber whale
doyle-78-15,one end readily recalled delicious death ohio honey hunter seeking honey crotch hollow tree found exceeding store leaning far sucked died embalmed
doyle-78-15,many think ye likewise fallen plato honey head sweetly perished
doyle-79-0,prairie
doyle-79-1,scan lines face feel bumps head leviathan thing physiognomist phrenologist yet undertaken
doyle-79-1,enterprise would seem almost hopeful lavater scrutinized wrinkles rock gibraltar gall mounted ladder manipulated dome pantheon
doyle-79-1,still famous work lavater treats various faces men also attentively studies faces horses birds serpents fish dwells detail upon modifications expression discernible therein
doyle-79-1,gall disciple spurzheim failed throw hints touching phrenological characteristics beings man
doyle-79-1,therefore though ill qualified pioneer application two semi sciences whale endeavor
doyle-79-1,try things achieve
doyle-79-2,physiognomically regarded sperm whale anomalous creature
doyle-79-2,proper nose
doyle-79-2,since nose central conspicuous features since perhaps modifies finally controls combined expression hence would seem entire absence external appendage must largely affect countenance whale
doyle-79-2,landscape gardening spire cupola monument tower sort deemed almost indispensable completion scene face physiognomically keeping without elevated open work belfry nose
doyle-79-2,dash nose phidias marble jove sorry remainder
doyle-79-2,nevertheless leviathan mighty magnitude proportions stately deficiency sculptured jove hideous blemish
doyle-79-2,nay added grandeur
doyle-79-2,nose whale would impertinent
doyle-79-2,physiognomical voyage sail round vast head jolly boat noble conceptions never insulted reflection nose pulled
doyle-79-2,pestilent conceit often insist upon obtruding even beholding mightiest royal beadle throne
doyle-79-3,particulars perhaps imposing physiognomical view sperm whale full front head
doyle-79-3,aspect sublime
doyle-79-4,thought fine human brow like east troubled morning
doyle-79-4,repose pasture curled brow bull touch grand
doyle-79-4,pushing heavy cannon mountain defiles elephant brow majestic
doyle-79-4,human animal mystical brow great golden seal affixed german emperors decrees
doyle-79-4,signifies god done day hand creatures nay man often brow mere strip alpine land lying along snow line
doyle-79-4,foreheads like shakespeare melancthon rise high descend low eyes seem clear eternal tideless mountain lakes forehead wrinkles seem track antlered thoughts descending drink highland hunters track snow prints deer
doyle-79-4,great sperm whale high mighty god like dignity inherent brow immensely amplified gazing full front view feel deity dread powers forcibly beholding object living nature
doyle-79-4,see one point precisely one distinct feature revealed nose eyes ears mouth face none proper nothing one broad firmament forehead pleated riddles dumbly lowering doom boats ships men
doyle-79-4,profile wondrous brow diminish though way viewed grandeur domineer upon
doyle-79-4,profile plainly perceive horizontal semi crescentic depression forehead middle man lavater mark genius
doyle-79-5,genius sperm whale
doyle-79-5,sperm whale ever written book spoken speech
doyle-79-5,great genius declared nothing particular prove
doyle-79-5,moreover declared pyramidical silence
doyle-79-5,reminds great sperm whale known young orient world would deified child magian thoughts
doyle-79-5,deified crocodile nile crocodile tongueless sperm whale tongue least exceedingly small incapable protrusion
doyle-79-5,hereafter highly cultured poetical nation shall lure back birth right merry may day gods old livingly enthrone egotistical sky unhaunted hill sure exalted jove high seat great sperm whale shall lord
doyle-79-6,champollion deciphered wrinkled granite hieroglyphics
doyle-79-6,champollion decipher egypt every man every face
doyle-79-6,physiognomy like every human science passing fable
doyle-79-6,sir william jones read thirty languages could read simplest peasant face profounder subtle meanings may unlettered ishmael hope read awful chaldee sperm whale brow
doyle-79-6,put brow
doyle-79-6,read
doyle-80-0,nut
doyle-80-1,sperm whale physiognomically sphinx phrenologist brain seems geometrical circle impossible square
doyle-80-2,full grown creature skull measure least twenty feet length
doyle-80-2,unhinge lower jaw side view skull side moderately inclined plane resting throughout level base
doyle-80-2,life elsewhere seen inclined plane angularly filled almost squared enormous superincumbent mass junk sperm
doyle-80-2,high end skull forms crater bed part mass long floor crater another cavity seldom exceeding ten inches length many depth reposes mere handful monster brain
doyle-80-2,brain least twenty feet apparent forehead life hidden away behind vast outworks like innermost citadel within amplified fortifications quebec
doyle-80-2,like choice casket secreted known whalemen peremptorily deny sperm whale brain palpable semblance one formed cubic yards sperm magazine
doyle-80-2,lying strange folds courses convolutions apprehensions seems keeping idea general might regard mystic part seat intelligence
doyle-80-3,plain phrenologically head leviathan creature living intact state entire delusion
doyle-80-3,true brain see indications feel
doyle-80-3,whale like things mighty wears false brow common world
doyle-80-4,unload skull spermy heaps take rear view rear end high end struck resemblance human skull beheld situation point view
doyle-80-4,indeed place reversed skull scaled human magnitude among plate men skulls would involuntarily confound remarking depressions one part summit phrenological phrase would say man self esteem veneration
doyle-80-4,negations considered along affirmative fact prodigious bulk power best form truest though exhilarating conception exalted potency
doyle-80-5,comparative dimensions whale proper brain deem incapable adequately charted another idea
doyle-80-5,attentively regard almost quadruped spine struck resemblance vertebræ strung necklace dwarfed skulls bearing rudimental resemblance skull proper
doyle-80-5,german conceit vertebræ absolutely undeveloped skulls
doyle-80-5,curious external resemblance take germans first men perceive
doyle-80-5,foreign friend pointed skeleton foe slain vertebræ inlaying sort basso relievo beaked prow canoe
doyle-80-5,consider phrenologists omitted important thing pushing investigations cerebellum spinal canal
doyle-80-5,believe much man character found betokened backbone
doyle-80-5,would rather feel spine skull whoever
doyle-80-5,thin joist spine never yet upheld full noble soul
doyle-80-5,rejoice spine firm audacious staff flag fling half world
doyle-80-6,apply spinal branch phrenology sperm whale
doyle-80-6,cranial cavity continuous first neck vertebra vertebra bottom spinal canal measure ten inches across eight height triangular figure base downwards
doyle-80-6,passes remaining vertebræ canal tapers size considerable distance remains large capacity
doyle-80-6,course canal filled much strangely fibrous substance spinal cord brain directly communicates brain
doyle-80-6,still many feet emerging brain cavity spinal cord remains undecreasing girth almost equal brain
doyle-80-6,circumstances would unreasonable survey map whale spine phrenologically
doyle-80-6,viewed light wonderful comparative smallness brain proper compensated wonderful comparative magnitude spinal cord
doyle-80-7,leaving hint operate may phrenologists would merely assume spinal theory moment reference sperm whale hump
doyle-80-7,august hump mistake rises one larger vertebræ therefore sort outer convex mould
doyle-80-7,relative situation call high hump organ firmness indomitableness sperm whale
doyle-80-7,great monster indomitable yet reason know
doyle-81-0,pequod meets virgin
doyle-81-1,predestinated day arrived duly met ship jungfrau derick de deer master
doyle-81-2,one time greatest whaling people world dutch germans among least wide intervals latitude longitude still occasionally meet flag pacific
doyle-81-3,reason jungfrau seemed quite eager pay respects
doyle-81-3,yet distance pequod rounded dropping boat captain impelled towards us impatiently standing bows instead stern
doyle-81-4,hand cried starbuck pointing something held german
doyle-81-4,impossible
doyle-81-4,lamp feeder
doyle-81-5,stubb coffee pot mr starbuck coming make us coffee yarman see big alongside
doyle-81-5,boiling water
doyle-81-5,oh
doyle-81-5,right yarman
doyle-81-6,go along cried flask lamp feeder oil
doyle-81-6,oil come begging
doyle-81-7,however curious may seem oil ship oil whale ground however much may old proverb carrying coals yet sometimes thing really happens present case captain derick de deer conduct lamp feeder flask declare
doyle-81-8,mounted deck ahab abruptly accosted without heeding hand broken german soon evinced complete ignorance white whale immediately turning conversation lamp feeder oil touching turn hammock night profound darkness last drop oil gone single flying fish yet captured supply deficiency concluding hinting ship indeed fishery technically called clean one empty one well name jungfrau virgin
doyle-81-9,necessities supplied derick departed gained ship side whales almost simultaneously raised mast heads vessels eager chase derick without pausing put oil lamp feeder aboard slewed round boat made leviathan lamp feeders
doyle-81-10,game risen leeward three german boats soon followed considerably start pequod keels
doyle-81-10,eight whales average pod
doyle-81-10,aware danger going great speed straight wind rubbing flanks closely many spans horses
doyle-81-10,left great wide wake though continually great wide parchment upon sea
doyle-81-11,full rapid wake many fathoms rear swam huge humped old bull comparatively slow progress well unusual seemed
doyle-81-11,whether whale belonged pod advance seemed customary venerable leviathans social
doyle-81-11,nevertheless stuck wake though indeed back water must white bone swell broad dashed one like swell formed two hostile currents meet
doyle-81-11,spout short slow laborious coming forth sort gush spending torn shreds followed strange subterranean seemed buried extremity causing waters behind
doyle-81-12,got stubb stomach ache afraid
doyle-81-12,lord think half stomach ache
doyle-81-12,winds holding mad christmas boys
doyle-81-12,first foul wind ever knew blow astern look ever whale
doyle-81-12,must lost tiller
doyle-81-13,overladen bearing coast deck load frightened horses careens rolls way old whale heave aged bulk partly turning rib ends expose cause devious wake unnatural stump starboard fin
